2017-11-28 15:39:26,719 3800 summa.preprocessing.cleaner <module> [line:20] INFO 'pattern' package not found; tag filters are not available for English
2017-11-28 15:55:16,593 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 220000
2017-11-28 15:55:45,205 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 230000
2017-11-28 15:56:17,423 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 240000
2017-11-28 15:56:49,438 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 250000
2017-11-28 15:57:18,602 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 260000
2017-11-28 15:57:50,192 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 270000
2017-11-28 15:58:20,664 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 280000
2017-11-28 15:58:51,730 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 290000
2017-11-28 15:59:22,769 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 300000
2017-11-28 15:59:56,420 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 310000
2017-11-28 16:00:26,739 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 320000
2017-11-28 16:00:57,404 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 330000
2017-11-28 16:01:27,879 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 340000
2017-11-28 16:01:58,272 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 350000
2017-11-28 16:02:28,948 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 360000
2017-11-28 16:02:59,557 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 370000
2017-11-28 16:03:29,372 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 380000
2017-11-28 16:03:59,322 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 390000
2017-11-28 16:04:30,230 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 400000
2017-11-28 16:05:05,717 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 410000
2017-11-28 16:05:36,548 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 420000
2017-11-28 16:06:05,705 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 430000
2017-11-28 16:06:35,012 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 440000
2017-11-28 16:07:04,721 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 450000
2017-11-28 16:07:33,910 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 460000
2017-11-28 16:08:10,934 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 470000
2017-11-28 16:08:43,372 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 480000
2017-11-28 16:09:17,207 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 490000
2017-11-28 16:09:50,854 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 500000
2017-11-28 16:10:22,091 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 510000
2017-11-28 16:10:55,757 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 520000
2017-11-28 16:11:25,182 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 530000
2017-11-28 16:12:00,304 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 540000
2017-11-28 16:12:33,216 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 550000
2017-11-28 16:13:08,804 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 560000
2017-11-28 16:13:38,320 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 570000
2017-11-28 16:14:08,009 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 580000
2017-11-28 16:14:39,897 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 590000
2017-11-28 16:15:08,004 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 600000
2017-11-28 16:15:37,836 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 610000
2017-11-28 16:16:06,469 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 620000
2017-11-28 16:16:35,533 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 630000
2017-11-28 16:17:04,286 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 640000
2017-11-28 16:17:32,617 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 650000
2017-11-28 16:18:01,972 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 660000
2017-11-28 16:18:30,543 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 670000
2017-11-28 16:18:59,740 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 680000
2017-11-28 16:19:28,213 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 690000
2017-11-28 16:19:56,933 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 700000
2017-11-28 16:20:25,923 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 710000
2017-11-28 16:20:54,977 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 720000
2017-11-28 16:21:23,564 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 730000
2017-11-28 16:21:53,103 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 740000
2017-11-28 16:22:22,620 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 750000
2017-11-28 16:22:52,227 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 760000
2017-11-28 16:23:20,166 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 770000
2017-11-28 16:23:49,506 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 780000
2017-11-28 16:24:17,713 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 790000
2017-11-28 16:24:46,805 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 800000
2017-11-28 16:25:14,893 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 810000
2017-11-28 16:25:44,064 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 820000
2017-11-28 16:26:12,477 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 830000
2017-11-28 16:26:42,199 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 840000
2017-11-28 16:27:13,656 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 850000
2017-11-28 16:27:43,862 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 860000
2017-11-28 16:28:15,168 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 870000
2017-11-28 16:28:44,366 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 880000
2017-11-28 16:29:13,804 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 890000
2017-11-28 16:29:44,657 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 900000
2017-11-28 16:30:13,678 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 910000
2017-11-28 16:30:42,640 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 920000
2017-11-28 16:31:12,355 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 930000
2017-11-28 16:31:41,374 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 940000
2017-11-28 16:32:10,779 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 950000
2017-11-28 16:32:40,670 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 960000
2017-11-28 16:33:09,940 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 970000
2017-11-28 16:33:38,785 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 980000
2017-11-28 16:34:08,200 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 990000
2017-11-28 16:34:37,312 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1000000
2017-11-28 16:35:06,749 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1010000
2017-11-28 16:35:35,980 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1020000
2017-11-28 16:36:05,071 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1030000
2017-11-28 16:36:36,387 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1040000
2017-11-28 16:37:11,976 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1050000
2017-11-28 16:37:46,440 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1060000
2017-11-28 16:38:24,837 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1070000
2017-11-28 16:38:57,839 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1080000
2017-11-28 16:39:29,366 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1090000
2017-11-28 16:40:05,870 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1100000
2017-11-28 16:40:34,482 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1110000
2017-11-28 16:41:04,383 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1120000
2017-11-28 16:41:33,551 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1130000
2017-11-28 16:42:03,292 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1140000
2017-11-28 16:42:32,484 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1150000
2017-11-28 16:43:05,918 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1160000
2017-11-28 16:43:36,691 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1170000
2017-11-28 16:44:10,353 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1180000
2017-11-28 16:44:43,167 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1190000
2017-11-28 16:45:16,388 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1200000
2017-11-28 16:45:47,040 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1210000
2017-11-28 16:46:20,669 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1220000
2017-11-28 16:46:50,299 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1230000
2017-11-28 16:47:20,264 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1240000
2017-11-28 16:47:53,858 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1250000
2017-11-28 16:48:24,931 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1260000
2017-11-28 16:48:55,276 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1270000
2017-11-28 16:49:25,389 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1280000
2017-11-28 16:49:55,348 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1290000
2017-11-28 16:50:32,860 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1300000
2017-11-28 16:51:13,951 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1310000
2017-11-28 16:51:47,292 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1320000
2017-11-28 16:52:25,171 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1330000
2017-11-28 16:53:01,374 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1340000
2017-11-28 16:53:35,798 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1350000
2017-11-28 16:54:11,141 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1360000
2017-11-28 16:54:45,691 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1370000
2017-11-28 16:55:16,402 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1380000
2017-11-28 16:55:48,215 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1390000
2017-11-28 16:56:21,494 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1400000
2017-11-28 16:56:54,686 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1410000
2017-11-28 16:57:29,749 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1420000
2017-11-28 16:58:00,338 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1430000
2017-11-28 16:58:37,987 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1440000
2017-11-28 16:59:12,431 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1450000
2017-11-28 16:59:51,543 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1460000
2017-11-28 17:00:25,086 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1470000
2017-11-28 17:00:55,646 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1480000
2017-11-28 17:01:29,423 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1490000
2017-11-28 17:02:00,970 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1500000
2017-11-28 17:02:32,085 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1510000
2017-11-28 17:03:02,663 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1520000
2017-11-28 17:03:33,472 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1530000
2017-11-28 17:04:03,309 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1540000
2017-11-28 17:04:34,399 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1550000
2017-11-28 17:05:06,897 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1560000
2017-11-28 17:05:38,764 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1570000
2017-11-28 17:06:08,857 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1580000
2017-11-28 17:06:40,074 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1590000
2017-11-28 17:07:10,130 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1600000
2017-11-28 17:07:41,828 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1610000
2017-11-28 17:08:12,572 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1620000
2017-11-28 17:08:43,745 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1630000
2017-11-28 17:09:14,526 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1640000
2017-11-28 17:09:45,127 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1650000
2017-11-28 17:10:18,540 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1660000
2017-11-28 17:10:48,318 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1670000
2017-11-28 17:11:23,959 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1680000
2017-11-28 17:11:57,603 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1690000
2017-11-28 17:12:28,841 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1700000
2017-11-28 17:12:59,749 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1710000
2017-11-28 17:13:29,909 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1720000
2017-11-28 17:14:01,778 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1730000
2017-11-28 17:14:38,427 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1740000
2017-11-28 17:15:08,304 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1750000
2017-11-28 17:15:41,093 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1760000
2017-11-28 17:16:11,083 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1770000
2017-11-28 17:16:43,219 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1780000
2017-11-28 17:17:14,203 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1790000
2017-11-28 17:17:46,926 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1800000
2017-11-28 17:18:18,685 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1810000
2017-11-28 17:18:53,107 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1820000
2017-11-28 17:19:24,161 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1830000
2017-11-28 17:19:54,796 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1840000
2017-11-28 17:20:24,598 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1850000
2017-11-28 17:21:00,934 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1860000
2017-11-28 17:21:36,236 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1870000
2017-11-28 17:22:09,950 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1880000
2017-11-28 17:22:41,201 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1890000
2017-11-28 17:23:17,696 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1900000
2017-11-28 17:23:52,566 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1910000
2017-11-28 17:24:25,219 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1920000
2017-11-28 17:25:00,806 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1930000
2017-11-28 17:25:31,860 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1940000
2017-11-28 17:26:09,606 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1950000
2017-11-28 17:26:47,905 3800 clabel.pipeline.sentence_parser pingluns [line:55] INFO parse line 1960000
2017-11-28 17:27:03,670 3800 D:\workspace\pycharm\clabel\clabel\labeler.py run [line:91] INFO 提取特征词/评价词, double propagation算法
2017-11-28 17:27:03,705 3800 clabel.pipeline.double_propagation extract [line:24] INFO extract features/opinions by Double Propagation algorithm..
2017-11-28 17:27:03,748 3800 clabel.pipeline.double_propagation extract [line:37] INFO Double Propagation迭代...第1次...
2017-11-28 17:27:05,744 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 10000
2017-11-28 17:27:07,898 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 20000
2017-11-28 17:27:09,946 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 30000
2017-11-28 17:27:11,936 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 40000
2017-11-28 17:27:13,865 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 50000
2017-11-28 17:27:16,006 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 60000
2017-11-28 17:27:18,224 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 70000
2017-11-28 17:27:20,283 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 80000
2017-11-28 17:27:22,502 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 90000
2017-11-28 17:27:25,211 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 100000
2017-11-28 17:27:27,317 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 110000
2017-11-28 17:27:29,428 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 120000
2017-11-28 17:27:31,514 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 130000
2017-11-28 17:27:36,547 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 140000
2017-11-28 17:27:38,712 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 150000
2017-11-28 17:27:40,520 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 160000
2017-11-28 17:27:42,415 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 170000
2017-11-28 17:27:44,577 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 180000
2017-11-28 17:27:46,420 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 190000
2017-11-28 17:27:48,155 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 200000
2017-11-28 17:27:49,887 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 210000
2017-11-28 17:27:51,584 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 220000
2017-11-28 17:27:53,359 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 230000
2017-11-28 17:27:55,111 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 240000
2017-11-28 17:27:56,841 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 250000
2017-11-28 17:27:58,526 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 260000
2017-11-28 17:28:00,349 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 270000
2017-11-28 17:28:02,125 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 280000
2017-11-28 17:28:04,058 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 290000
2017-11-28 17:28:06,971 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 300000
2017-11-28 17:28:09,806 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 310000
2017-11-28 17:28:11,579 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 320000
2017-11-28 17:28:13,354 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 330000
2017-11-28 17:28:15,802 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 340000
2017-11-28 17:28:18,546 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 350000
2017-11-28 17:28:22,474 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 360000
2017-11-28 17:28:24,882 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 370000
2017-11-28 17:28:26,863 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 380000
2017-11-28 17:28:28,715 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 390000
2017-11-28 17:28:31,555 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 400000
2017-11-28 17:28:33,662 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 410000
2017-11-28 17:28:36,579 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 420000
2017-11-28 17:28:39,778 3800 D:\workspace\pycharm\clabel\clabel\labeler.py _iter_sentences_relations [line:143] INFO read sentence relations: 430000
